	TCGA-BH-A0C7-01	TCGA-C8-A138-01	TCGA-E2-A14Y-01	TCGA-BH-A0EE-01	TCGA-A8-A08G-01	TCGA-A8-A09I-01	TCGA-A8-A07I-01	TCGA-E2-A14V-01	TCGA-E2-A1B1-01	TCGA-E2-A15E-01	TCGA-C8-A26W-01	TCGA-D8-A1JB-01	TCGA-A8-A06X-01	TCGA-AN-A0FT-01	TCGA-A8-A097-01	TCGA-AR-A255-01	TCGA-E2-A1LB-01	TCGA-D8-A1XT-01	TCGA-AR-A1AX-01	TCGA-B6-A1KN-01	TCGA-AQ-A1H2-01	TCGA-A8-A099-01	TCGA-D8-A140-01	TCGA-EW-A1IW-01	TCGA-BH-A0C0-01	TCGA-D8-A1X5-01	TCGA-BH-A0DD-01	TCGA-BH-A18M-01	TCGA-C8-A1HF-01	TCGA-E2-A14W-01	TCGA-E2-A15H-01	TCGA-BH-A1FU-01	TCGA-A8-A08H-01	TCGA-EW-A1J3-01	TCGA-A8-A08S-01	TCGA-AN-A0FD-01	TCGA-C8-A132-01	TCGA-AO-A0JM-01	TCGA-AR-A1AT-01	TCGA-BH-A0B4-01	TCGA-BH-A18U-01	TCGA-A7-A26H-01	TCGA-BH-A18R-01	TCGA-C8-A135-01	TCGA-BH-A0B7-01	TCGA-BH-A0AW-01	TCGA-AO-A0JE-01	TCGA-A2-A0CX-01	TCGA-A2-A04W-01	TCGA-A1-A0SM-01	TCGA-AR-A0TQ-01	TCGA-A8-A0A7-01	TCGA-A8-A076-01	TCGA-C8-A12P-01	TCGA-C8-A1HL-01	TCGA-B6-A0I9-01	TCGA-D8-A27W-01	TCGA-A8-A08B-01	TCGA-B6-A0RH-01	TCGA-AN-A0FV-01	TCGA-D8-A1XY-01	TCGA-A2-A1G1-01	TCGA-A2-A0YG-01	TCGA-C8-A12Q-01	TCGA-AR-A254-01	TCGA-A1-A0SN-01	TCGA-A8-A08P-01	TCGA-AN-A04C-01	TCGA-AR-A250-01	TCGA-C8-A12L-01	TCGA-AO-A12D-01	TCGA-AO-A12C-01	TCGA-E2-A14P-01	TCGA-BH-A1EN-01	TCGA-EW-A1PD-01	TCGA-D8-A1XJ-01	TCGA-A2-A0SY-01	TCGA-E9-A22D-01	TCGA-E2-A1B0-01	TCGA-D8-A1JA-01	TCGA-C8-A12T-01	TCGA-C8-A278-01	TCGA-C8-A137-01	TCGA-A2-A0EY-01	TCGA-BH-A0DZ-01	TCGA-AN-A0AJ-01	TCGA-D8-A27N-01	TCGA-AQ-A0Y5-01	TCGA-D8-A1J9-01	TCGA-C8-A1HK-01	TCGA-E9-A1N6-01	TCGA-A2-A04X-01	TCGA-A2-A0T1-01	TCGA-D8-A1XS-01	TCGA-A8-A08X-01	TCGA-AQ-A04H-01	TCGA-EW-A1OZ-01	TCGA-A8-A09N-01	TCGA-A2-A0EQ-01	TCGA-E2-A152-01	TCGA-AR-A0TX-01	TCGA-AR-A24U-01	TCGA-C8-A12Z-01	TCGA-B6-A1KF-01	TCGA-A2-A0D1-01	TCGA-AQ-A04L-01	TCGA-A8-A09G-01	TCGA-BH-A1F2-01	TCGA-A8-A07P-01	TCGA-A8-A07B-01
KLRC4	0.0	4.10885503678156	0.0	0.6694813766718541	0.644216184923176	0.0	2.063115994188766	0.0	3.8198892599791456	1.0125156469955638	3.447516630068428	12.177456276281172	2.9806388872803318	0.0	0.0	6.100890698155984	0.0	0.0	1.5721949668612072	5.625365290676366	0.0	0.0	2.2020592426252117	2.460546762339953	5.498019170849885	3.4908856882944335	1.7510836362794873	3.823231310763042	3.5630548634736945	0.0	5.825808784896541	0.0	3.617141670067353	0.3345006424346779	2.2580302522808613	0.0	5.7927699715747165	0.0	1.7529912031813941	0.0	1.0548028787579278	0.4595260897931339	1.3133763678105748	0.0	2.63511246579408	2.460546762339953	2.0293326317539515	1.2114613066405377	0.0	4.105315075315811	8.434852738089727	26.703570096629065	0.0	1.5280061969056136	1.6317090500580163	0.0	7.011098045690675	1.76638125802193	0.0	0.0	0.9914234171469449	12.333651314547495	0.0	3.126732717205435	3.2251425014074293	11.269461277384737	0.0	0.3547249774853678	0.0	1.1870709149692646	13.692418596814779	7.778655500633944	0.40045924508513053	0.7081089514967973	0.0	0.0	3.8332713735597705	10.98368747539346	8.54007097864505	0.5416764284744915	0.44452983368351573	0.0	1.0619366375895778	0.0	0.0	6.878931543164406	1.3246282150362347	0.33182082118980283	1.5455898705518858	0.0	0.0	6.900806891562978	14.81257042401172	1.8362800713589174	0.0	0.8816522150275754	0.34490102056700667	1.3085708350336769	1.6573716281930229	0.0	12.919157643338412	2.3172781832577667	0.0	0.0	0.0	0.0	9.07005738803886	0.0	0.0	0.0
KLRD1	21.87975978178705	97.08767745329816	15.347521323428829	21.085077654346065	16.545145417406307	28.040612970149155	15.877157073088984	8.240686276428674	44.41194739841224	15.69101749647773	26.993112476986287	119.92762124764232	45.205734256719886	40.26938402098837	75.79816847188579	33.51137381422245	8.088234118293489	34.38338090624859	68.79249489057649	42.26114665690002	6.022574380876153	10.647916391992691	23.538922554769474	12.842187049359815	156.69575340105678	28.36447623396369	10.851518384162556	18.7256372074209	80.45887585766035	1.4368205273503825	15.69101749647773	92.70148454052001	63.713733174483465	4.348001981620536	8.389185426250823	6.584215721029163	33.96888765123046	15.795466937969081	68.4065541659561	24.351513949599006	16.888989615453795	30.29803115031486	8.917661599511893	18.890394702463034	57.525765727993715	136.94984256558985	30.01727414192208	39.14087054467186	7.562309587412994	62.51387997989239	76.0647923988106	213.52470647499484	30.493888705081613	50.05569534777809	6.7114384619251455	10.835100073990699	25.02813434022803	44.16082698907818	18.22617679242961	0.7681001558659437	32.70755315055475	86.30546143227866	14.433570953346212	23.590002900608198	51.16462927376803	64.79928490598826	56.28160453939023	25.172865873848995	42.50170374101563	11.475277481781173	71.60515103590107	8.441394746689614	21.22328217224177	11.74624154056932	14.178949042247263	23.847004000033266	13.590930648316304	303.64811425450887	67.02532315894737	10.0196003710651	19.54905294383082	25.59346757099674	17.519843471841963	43.53908453859525	12.708511276297115	50.55355462712001	66.22845081668824	16.951095688487758	23.28510804758487	17.00093575502095	12.352148498486542	89.76096228348533	135.23938335403005	36.530718375420136	40.845483153176296	10.575479086964206	10.688355028365404	17.025907655956466	133.0846242687741	37.58585048610432	94.73668853519298	109.89111761921112	15.737359036680473	7.106055201272682	3.296017886480498	13.641586690046854	50.19744821329616	144.6134691676806	9.673785357422155	14.369517823255624
KLRF1	0.2605033915829855	4.621674800826878	1.0590801668679943	9.035217636167959	2.0314331330207964	1.001386774925161	0.4410296299387755	1.3181919038089118	6.732848776519786	4.049008128448462	3.3409174875272294	37.71981085501737	1.48974847076434	1.661058082161372	2.4461846388480684	5.276672783174005	0.0	1.323017463851444	19.663317604837356	3.2046916363508267	1.7568103059512619	0.5323012939800347	3.1381903260756365	3.55357611629951	16.90139361657138	10.471641984126618	2.4509653781706238	3.3049604991351877	6.531827716329651	0.47918243680750594	0.8047512459345487	4.763718995351683	16.48444382561524	2.3403516777134774	9.353165235862827	4.704102869456563	3.860147167620064	0.0	14.519390565467761	8.330794958307738	1.7587218436541212	1.3053726935977288	4.162249961807117	17.050914199304177	9.295913978410164	35.07681318865347	4.464161027017583	1.2114613066405377	12.967481458140204	5.9982781192465735	5.745848882000898	16.10089585937613	1.1961856275740996	1.5280061969056136	0.0	0.3186850156046699	2.208724665409945	0.0	2.7502843858284387	0.0	2.6426793343679136	17.038406594326744	0.6563413226690913	11.942101573787825	1.1629495269672359	1.9241148968000665	17.290213366624585	10.28238368387512	2.7606968100365044	0.39571076412216666	3.8433323358022147	0.42207741058727466	3.2046916363508267	0.6351239467557799	13.8356887429674	0.0	3.8332713735597705	9.79282027471759	10.769653966845903	2.4366430197887388	2.668016172818685	5.315951093604439	1.0619366375895778	2.9285583810535654	2.543070076409442	2.3916798585325907	1.6555303167648758	3.175647709686875	21.192495506102155	1.0	0.0	18.027313840043536	14.231646535960502	1.460582689502289	5.4041184852504225	13.221482898665124	2.069492192001774	0.8728041026506272	16.581667481230074	1.9793549262454047	36.89669157931624	13.570717337471658	5.9019307563412475	0.4734519354695983	0.47090084881921723	0.8269029548641182	7.956903109233917	10.392401564776572	3.4567746032773297	0.8453570704694051
KLRG1	14.063655432659303	44.16082698907818	7.409383272701653	9.710842055827538	24.956068978465375	8.208715930622104	13.67206469127474	15.495493100716615	61.85693409685706	19.73505544693333	43.69371303895673	127.08875359521036	15.900570005629714	15.772199608270867	22.279690938156122	29.80302217925605	6.290410245097132	7.669807734758242	86.18451421699127	13.99074314995881	2.7606968100365044	4.791752689518237	27.09029752350462	27.051383082113116	44.7595195635741	12.214042638971517	13.651738982690022	41.13654150589579	51.966196229005156	3.3529697666832146	6.037192607379485	52.40859399394617	115.4042562304938	20.068270752947896	13.86657078801461	2.8211317455297498	84.15385862916396	7.078010380773485	54.44555880960556	33.32053173817416	8.088234118293489	20.097497831877863	7.7240618613220615	15.667894864131544	44.31761402286543	109.2014961073797	23.11735855293409	25.42808527794304	3.7832791871044966	9.154167088158438	49.24819959510863	159.45222661640844	11.363368794367798	12.613819672104649	21.674518344131464	21.674518344131464	15.21211040254537	0.8833485196814421	4.471741215609963	5.759891075300106	11.562049898777161	24.457167480157395	4.267067688236972	23.28510804758487	25.575040770908615	27.90004832485831	56.28160453939023	23.403226452100544	22.344325507842804	15.033305681274125	24.99207668339954	8.862818603710453	18.42711815032075	11.117330527015804	8.774344813388003	6.037192607379485	35.88596309756366	125.32531787338775	15.783829241199133	2.166743463485087	16.888989615453795	39.53229611914297	6.90628521200586	38.78078940492607	7.627843453555613	25.722813421707823	24.158953348490623	18.359905427508686	5.755207099390256	23.50492795351013	9.497690036735687	29.190024028651532	52.81737057623773	36.530718375420136	15.011094199401295	7.9321036958605795	11.380519948339119	14.83450650264331	77.90254882968365	5.143241078808392	49.07435403113672	49.667895415761365	9.837799819882944	2.3682518144336635	9.890512931995787	19.435420147126234	53.87206634458697	16.50869922017183	20.73578055278312	0.0
KLRK1	34.13897004118559	341.5094540252447	10.58350537903647	49.52760874883551	55.92537558642547	60.86279021215831	41.57692931458198	18.133116748417986	116.94741583343415	14.168431442058326	156.25913349704325	351.6272118740832	42.23117070514041	30.29803115031486	37.50569683198408	60.30785396625256	30.5594465437875	23.538922554769474	271.4787667080601	100.75811212146866	15.80711270417206	11.710950401537676	66.46185109060725	43.44656434448354	349.9203980748041	27.920087256034748	34.30987968134271	51.636804397597714	158.89710408363229	3.3529697666832146	107.23325278432205	84.86510239246469	75.214838359358	36.452756527186885	21.284983690704557	30.10339161540327	154.416945202566	19.056528327051055	158.89710408363229	112.14272397614991	16.184071545921988	64.5716366740993	52.482685370998645	110.12194913293351	199.99279838043452	257.3172182642384	122.55417918358488	35.101828398608355	16.207910247318058	10.41611604574303	163.39242355064655	581.4538766707224	18.239507982370842	25.98339552800359	30.384928127633632	29.002275086627513	57.525765727993715	38.86359729822317	20.97817973487396	2.688412471650525	10.575479086964206	88.82219046650081	13.784361159149174	30.603227566251924	111.5950817180718	130.7811306795517	154.416945202566	28.73314157602923	30.625140848023452	22.16701075807294	133.36373550375265	29.78167854927279	67.26148997323293	9.770400554214257	22.62103049092533	2.415270857564979	66.55543792882985	826.1470362722388	85.76251691520007	14.084552574691832	24.439528030367164	73.43968265906246	6.90628521200586	78.67195106445888	27.10977498362757	98.38801600013306	42.05175067269843	4.962841547195683	19.648999847228467	40.49886574883231	14.725129576724019	170.8492803558737	270.5360617902637	45.205734256719886	69.0833581307888	36.14252526027904	10.688355028365404	63.2667227672943	281.4790374507418	20.585640549435173	227.65045820230677	111.90769474523859	7.374482255796607	1.4199881784385853	13.651738982690022	7.444429741103736	87.03467636094359	16.207910247318058	22.11888636677642	10.142491845352282
KYNU	399.3172572818398	275.28242854513326	765.4245692378583	1191.6871925436992	75.16202856362726	1806.7757364032616	111.5950817180718	345.0891732552003	216.36863909039087	671.784193100478	108.28866744207937	145.01775563115825	68.55103120166773	72.66972744497679	117.6855099437392	278.75110120984385	9606.863904107555	4575.408117543813	154.63254824743643	104.34660419567459	51.16462927376803	39.11305665410211	124.8010366137921	162.5967184899906	397.3796103963743	152.70283871810665	331.6819999885926	56.56021197745614	231.32490376119324	7.663800364207399	722.0742550449942	255.532890900386	671.3180162171653	110.0449519554647	619.3764021402849	63.983430455643514	254.4682160637571	163.96315270208206	201.67158166304546	62.778576820983545	293.0667788792408	3794.3047015029606	303.01527451479285	1242.3355616205274	861.2724644950184	351.38287400721856	4450.265996906732	591.2243501595075	52.40859399394617	85.88287871232042	138.7786298554435	372.25040097704436	149.5396800372435	1369.0378161009787	108.44027877017251	56.08342524288593	68.21438486295153	5.298463812553626	762.7729416660303	1447.1546878700494	79.61631871663351	172.04458662760007	569.8627039885811	3257.5174374601465	238.3536506243725	101.32394628511649	304.70577589109496	2178.830133664481	167.54616602358317	4512.403354630599	1191.6871925436992	49.38771050042902	2855.435028685631	67.64106347634832	60.095744904941874	45.30191634785681	97.22375014405671	250.77653095071958	237.36027387653868	875.7368033755718	49.77336596423316	2701.3522012628882	390.2643893158827	2319.146197085795	767.0199625143393	231.8085124609876	647.9664112816256	409.71675717247314	695.0272598562501	320.1269643573747	551.947998634436	1020.1648013845195	504.301271493551	70.16026608109482	978.5667538860793	56.44064324270471	197.22567113042447	35.783835137109676	300.9152876188712	188.36160118385123	192.20652397063157	1135.1991393974736	57.525765727993715	85.70239855906352	17.89588258287249	42.986838258304914	282.26332239162184	1013.8142727824171	95.00249531429236	103.11253736091217
LAG3	22.134916712731957	407.72877381460495	29.106435440441203	138.87555060492184	80.68504120505301	273.75463331672415	117.76780498832422	25.04618192225391	80.40243243158874	12.150082996717611	122.46856762676966	144.10968483563806	254.29120034612987	111.67315373608331	31.785818337049648	72.00887781557913	8.088234118293489	81.48157635104103	173.12746910796224	33.51137381422245	162.5967184899906	13.045148761752307	115.4042562304938	22.95076778868306	761.7148611188231	24.00249216551416	98.04415958671295	24.616473941001683	364.82249977372	6.230021814008685	14.889479926992577	20.781025863991577	20.05367240046413	34.45703513167762	90.96417129882003	139.6533398498406	121.19148980988375	36.47872579900191	133.27063392959306	44.192140940312136	119.92762124764232	54.560974566466754	32.38203499295546	41.01987601357286	57.2021281152469	211.60032616726892	239.68459584233636	76.708472601283	15.667894864131544	8.208715930622104	90.836770214829	558.114519421774	16.148375400580687	100.12528791851229	26.838315286676814	26.761237988866174	32.1514484339206	185.49588657894532	199.43629984167498	27.66066144290718	57.16179945270529	151.2185107203483	14.433570953346212	23.88147314824186	115.08196210344231	46.83517595631803	200.27162678792487	35.101828398608355	71.75628628710488	51.85617055588608	154.30925571183266	7.179428244879379	70.11095863392599	3.49399961212658	17.558394472086945	1617.0046066961966	34.13897004118559	999.1495336573216	53.83404510518847	68.79249489057649	57.76967438725915	242.20009801597084	7.432731386325903	55.25853189835437	60.18050032599948	256.6020028154322	55.610587861218576	14.476421273822913	64.89056533977585	72.00887781557913	24.705407896225086	397.10357037187003	211.60032616726892	19.57755973488966	54.63805184576135	9.98908986743698	67.9271280763551	48.00985590702026	545.8494889205002	30.472066368839947	253.05551991956955	136.09194536850623	21.146395456823672	2.8423794558139064	56.04387173740614	24.38668298211658	85.40243104785571	20.18542256632636	14.168431442058326	65.07350627092748
LAIR2	0.7815092817473817	10.274566041136156	3.175647709686875	3.346939450104233	0.8704689277211901	1.4016068549704173	4.407643332112503	0.3296071081817149	2.1037234170994243	0.5060816649091691	3.617141670067353	9.432405882068482	0.0	0.8303252003342441	1.0863771870597163	5.588728138140586	63.80350767043154	1.323017463851444	7.562309587412994	1.749177391144058	0.2509290801132662	0.0	0.3925218837748059	0.5465998733295423	3.1988667344922685	0.8726742942611458	2.1015728253880193	0.7345963753918043	9.504969003393219	0.0	0.0	3.4660518479302906	6.235035020488705	0.6689028787690736	0.3226212627903837	0.9407307801104186	1.5438260134871475	9.807792676285098	1.55442751839078	1.9220887570913514	4.21981979075583	1.8284271247461903	1.4862993378078793	0.0	5.004316390057485	15.842098475351015	68.98626927901644	4.44148340962382	1.6207868077167262	0.3156721215017393	3.011105743604311	12.566719434130365	2.991690875996202	0.0	0.5163470664088412	0.3186850156046699	0.7361601095827768	0.0	0.34387597560993566	0.7681001558659437	0.0	1.9241148968000665	0.6563413226690913	0.597150206886343	1.453769954507608	0.32069744377584897	0.0	1.418311351666723	2.206501317597575	0.0	2.403454918026162	0.0	1.2007572187322744	0.0	0.0	3.6235468262191954	2.0908421985919494	9.281650699754984	1.4845765635688792	0.0	8.447941291436244	4.31842843272686	2.1231459704295643	0.36594557334066047	0.8475328290062991	15.853776575277376	0.9930805256557356	1.0590801668679943	7.328172781472894	4.0002492103408365	0.0	2.5234774965079168	1.8718890212468704	0.5844696218499383	1.2007572187322744	0.0	6.205007838783433	0.0	14.50863707096104	0.3958075107732142	3.383247065790763	7.282119390731019	0.49174402669146566	0.0	2.3542727377637247	2.0673653193461843	0.6121656629859353	0.0	0.6911445747550331	0.0
LAMP3	159.11892225449805	346.7724888445299	726.599126108856	1096.496025637164	55.72842874847153	151.74697510806038	138.00567760925364	41.54742746181489	909.174905514568	39.98431556255266	209.54721759039086	543.9575334161202	76.97825687521225	27.403562792623937	71.20365679721671	367.11175240882085	8.53346059659237	1378.5671827104666	676.933522122443	273.75463331672415	40.90353353867406	35.126860953796196	203.22278139111236	189.4145615916166	918.0502918832753	51.929495580369	85.10350134539686	126.38044439297056	211.74774056797378	13.420007401773285	36.21984132953123	394.6278014197695	217.88055754034502	82.92332890980141	89.32165397815636	94.53781653100495	570.6546365350766	95.3357918343083	348.4639917786026	108.28866744207937	108.66809021037695	97.15569021907795	205.35720486219972	111.98598352520385	496.3094377173163	767.5524979273581	428.34691043375693	122.29752243457898	30.80099498632177	22.102867128359943	306.4056774362133	955.0882635932805	36.19405144057976	281.2833057456417	47.50293012833273	108.06164416958285	62.82280008653247	265.8712347753272	1529.725630602177	18.05370958983949	69.3754335561313	384.87773684694565	91.21950392562695	87.46286121782933	213.67345521687847	196.5398624075437	315.70591454391626	110.2761036915227	122.55417918358488	107.60901141835471	289.8234917853915	31.672388022630187	278.75110120984385	5.713197096852332	29.023078288021484	67.02532315894737	94.40546475513095	533.4829068399205	257.49633218475145	80.45887585766035	31.111095952304083	482.3753186049279	16.988462780457876	135.71237223012497	59.33821029876733	343.65281773485634	79.78413005517541	24.351513949599006	37.66617098847815	136.56789412550418	133.45690163337648	418.928530532724	516.7098653958677	64.89056533977585	166.38193261270519	41.13654150589579	110.7398516651216	74.63593900379941	1127.3508386576498	28.48685395835852	919.9633916392988	573.8333681016875	19.663317604837356	59.67372576823327	63.08878436552544	27.285680994037477	272.0459598929317	21.100391170301712	96.41013637371891	60.01110689844218
LAT	63.93840298117634	292.0493851132633	15.830428467261964	121.27621585695199	76.8702309525803	56.24191371408675	68.31040291365919	52.59401520053929	144.51257257420977	47.46932210806323	190.6061423094646	262.3796372207554	43.724703099234105	88.32548890381865	66.04231213438705	96.41013637371891	25.75988479725001	66.55543792882985	487.4272898803499	49.109074960418745	39.95591724301785	28.712539273815324	98.80221985424939	88.26359464642597	331.2211243364308	33.27298634212656	76.22521086212882	52.70557677481869	184.46459578302452	18.21285483976333	50.58930121554993	136.4725723673759	156.0412770884869	53.91011394743621	56.960574913140675	80.74168058850493	227.33370097154372	51.49106631659046	196.81390070988465	95.13567532421952	62.51387997989239	86.42657643228132	64.7081309260799	86.06373455398112	260.01700684753655	355.5597390512729	200.5508420017161	73.64635966646193	49.422648707158174	28.303477965380043	180.52192456697065	560.0556244212177	51.056268680456085	61.20678323080654	32.965542686393434	82.98152029388551	53.530822084791424	118.01503265448468	42.171281098870374	16.581667481230074	34.43246670349713	89.88687094677935	45.52712055424994	71.8067345838403	107.83509248821707	151.74697510806038	250.0794250210692	60.478071293022516	78.50645003420411	60.39290363681694	181.78450939968812	39.057486676927816	112.22117572243715	16.148375400580687	59.589672399149705	12.361406710853911	163.16468515356775	562.3938479954622	54.63805184576135	9.777868614925524	63.13322272509646	139.7508671122626	9.098016256896926	122.2120887170242	61.163679714664504	193.14624580792858	99.98519562911551	37.96211259721555	24.6342360828679	45.494881586283825	44.53803075950702	245.25342839418232	406.5971065747351	75.90470716971844	88.51142929526154	53.3798399448736	81.65327041934943	74.32203118200113	548.1285078107869	43.41576700849894	228.12641815756092	173.97439384855167	10.818704508660486	21.674518344131464	69.42423099943278	37.61260543106441	129.5989963838026	14.64901557515743	65.48698261105051	12.68003484627156
LCK	86.24496686608049	402.10168400343196	28.589224899638374	135.52297994646585	121.02221379688436	119.34229792116818	111.98598352520385	44.50647713879276	282.65628105342097	21.25411154735981	270.72434149114747	519.2279132127752	94.40546475513095	72.66972744497679	77.41186124189922	150.48173078432905	35.937133360538844	70.11095863392599	826.7205696569004	82.74899657312065	30.867192099022656	67.59350160232275	165.2257411494252	159.11892225449805	596.584948131055	64.11870029457195	92.11876375262449	96.95179326865072	413.4344148722732	12.938467074276101	43.879976020556825	257.3172182642384	208.52811048724587	48.831980227946346	44.82299971843659	114.28012542053497	415.73891075606235	74.06143675084027	363.80962922208903	153.1295847976212	69.27794008237117	115.64656392155416	116.78401927998401	216.9721491837299	545.0919197858634	811.3738554277305	381.68140765054426	134.76803089513177	39.98431556255266	23.050583649049006	352.1163959877276	1151.0598883213408	63.983430455643514	86.00340748203126	36.14252526027904	96.8839217844971	130.0524032548406	113.08774347481229	64.66260130157703	24.956068978465375	22.474133506677177	187.96824392740265	52.186935141993445	95.20233459619595	176.17116365458938	298.2069756316788	380.88647083301515	112.45685749694306	146.54385239025464	70.45682956688464	395.45134226084895	20.258973025544186	200.27162678792487	19.056528327051055	41.51794605108837	32.01386173764348	310.0494187276842	1286.1816955103523	93.74645107200313	14.358868176622531	88.44940619846821	228.92188745828713	9.556063286183154	240.35284119506932	122.04139883376142	345.0891732552003	126.82267726093164	11.649425865663105	53.91011394743621	76.01139366396816	45.59166556797079	329.38399755565547	707.193602053614	95.00249531429236	191.53808017775194	61.42274953776906	105.15290186424856	127.44438380921633	981.9675633038422	60.138107928475996	477.7073012487447	361.03867196751236	14.26335280876093	25.575040770908615	55.571361988074955	41.34148607705984	347.7380568679649	18.95944915062473	65.3028968678412	32.128477562924076
LEF1	191.93886842347283	508.5217775718825	81.53876804197674	115.16245188059662	2502.9672887133547	161.2416028204064	301.54375601519746	134.48600254401705	391.3507098131924	232.29312784310832	1081.3864735348536	455.6674019430877	212.04287608615033	305.5545483824457	297.7924740655275	1378.5671827104666	230.5211206556386	381.41624502075985	885.5142430921301	217.72889366777162	789.7073362859882	340.79796564375243	235.5497785463868	736.7560314050161	391.8950005762271	384.3431673372332	279.3334325231552	553.4832233092735	362.799563054428	446.57945365011136	226.543726378642	512.065781800772	216.5193597794944	329.84232464319786	1143.1020293859533	842.9419749921183	597.4139512633576	255.35513746210177	278.94507711606576	627.1651083539476	231.16392420688462	272.8040544986229	161.69205623112532	322.58479320391837	410.2865263396011	510.29070904372657	570.6546365350766	293.47472469775494	479.36925260834346	340.32446133534665	347.25493821592426	453.14210823790074	316.5852282151396	271.66770006871513	587.5413621937548	143.10733902550564	207.36945537803118	205.7867590680597	422.72956983204125	212.04287608615033	1096.496025637164	281.8709081087774	131.6057937356824	230.5211206556386	325.287520593731	394.07972481508716	331.2211243364308	165.57175749656747	455.9840493941642	163.84884857725768	431.0336876185694	344.370248790963	145.42316457008735	229.24084790982457	381.1512661240198	162.71015440351093	692.1385748748596	1167.1420450492653	221.39799939855965	263.477283247138	326.193436979981	462.3633089960475	192.7429495001061	206.7925327301833	289.01827463572437	721.0725557680076	276.8187192017427	403.50115167404914	385.1452996317642	169.54397761177876	406.5971065747351	323.9333468210699	426.86148296798893	359.78611331635676	437.3684016877859	212.19059734542063	168.2485894582495	1159.0730985428975	527.2217878022957	326.87452450042144	342.46040956985877	336.5599653100456	141.6167873048746	178.02285859052307	240.6876593024641	193.41557629625976	163.73462365456263	307.2591695952422	503.25161876252184	198.60443970849877
LHCGR	0.0	0.0	0.0	0.0	1.161450804078703	5.004316390057485	0.4410296299387755	0.0	0.8417790523814779	0.0	0.0	0.0	0.0	1.2454428441472167	0.27173669438198944	0.6206808293330057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6390158215457884	0.0	0.0	0.0	1.1023458181754133	0.0	0.0	0.0	0.0	0.0	1.0041632101592652	0.3226212627903837	0.0	0.0	0.0	0.0	0.0	0.0	1.0448570612198447	0.2971991647736325	0.0	4.289018420570299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29056249045177895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.675161278796945	0.0	0.6968981793164302	0.0	0.0	0.0	0.44452983368351573	0.0	0.0	0.36594557334066047	0.0	0.0	1.3246282150362347	0.0	0.261639732162972	0.0	0.0	0.0	0.37449341964620264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6619765197608123	0.0	0.0	0.0	0.41342957324635043	0.0	3.3620309306610308	0.0	0.0
LILRA2	5.731835858283045	24.6520105407806	1.5882913089657067	3.011105743604311	46.702732377565475	68.88931492772176	53.304505709177356	12.417090951054904	66.50862829235598	25.300165993435215	124.71386819371412	33.679230939032976	29.31584225917656	70.3083936524373	114.68034902413899	82.57502637369072	39.53229611914297	43.139549498465925	42.35119927953176	20.112126572366314	153.55751571027156	38.58823931798953	29.44218484261757	43.44656434448354	48.69400800006653	107.30830036483704	21.533507630593288	52.15008154181723	28.22234400038373	23.48794831716268	22.934172133798246	25.556626738879437	257.3172182642384	43.139549498465925	45.1737179795721	46.57065550179248	8.493894381252256	4.355421027913767	44.56960625910629	83.91808899821832	49.94963832184192	85.10350134539686	11.588199125657054	33.17809305753124	57.525765727993715	69.03479688068732	36.92296867013063	34.30987968134271	30.80099498632177	115.56573869977326	50.6250725902161	74.58353033148995	102.5368125903026	83.68297215411968	38.20593062094961	27.09029752350462	74.58353033148995	30.911400043266234	24.7589164038759	46.4718378829159	79.33740744208913	40.126602799019935	19.028743338463908	87.46286121782933	52.0396738872315	57.08122594029831	82.45924705654781	18.794119658994756	39.448099150489796	2.8211317455297498	32.68419695070203	48.55641778260612	11.614402784900452	44.12953473550048	18.562244443073098	26.876934148552202	80.1208014102032	32.22045665737782	8.170497485827022	12.454342644059432	62.42589204890107	33.22550681232782	12.214042638971517	58.548778092992976	44.9183851074145	31.40175383521577	170.49230111076372	32.824577297964176	70.90399379402524	28.00038202455471	49.87905606073433	31.717712979517515	37.08101428181363	57.56634676018745	63.758604865723456	9.403521172387839	27.940140081954826	20.068270752947896	9.951070504734709	108.06164416958285	30.80099498632177	50.98415336679908	11.45799505698659	6.155239214260845	4.708058022871515	98.38801600013306	17.75235653879222	44.44343547338968	118.51103294916007	36.349059258190955
